Freebase Player Key	Player Name	Freebase Nationality Key	Nationality	Freebase relation
m.065_28h	Jan de Jonge	m.059j2	Netherlands	people.person.nationality
m.07khhxf	Cato Holtet	m.05b4w	Norway	people.person.nationality
m.05t0q43	Ijah Anderson	m.02jx1	England	people.person.nationality
m.0gy1747	Luis Ruiz	m.06mkj	Spain	people.person.nationality
m.04zzfbf	John Hodge	m.02jx1	England	people.person.nationality
m.05z_lwb	Nik Viljoen	m.0ctw_b	New Zealand	people.person.nationality
m.0gtxxfx	James Rowe	m.02jx1	England	people.person.nationality
m.09v8typ	Predrag Erak	m.077qn	Serbia	people.person.nationality
m.0fqrtt6	Chavdar Atanasov	m.015qh	Bulgaria	people.person.nationality
m.09k5g6f	Tommy Walker	m.06q1r	Scotland	people.person.nationality
m.0641jn2	Graham Marshall	m.0ctw_b	New Zealand	people.person.nationality
m.0b__4k0	Tamás Horváth	m.07t21	Ukraine	people.person.nationality
m.0gg98kw	Miguel Murillo	m.01ls2	Colombia	people.person.nationality
m.064rcwn	Peter Wilson	m.0d0vqn	Sweden	people.person.nationality
m.04jf8q8	Jimmy Pearce	m.02jx1	England	people.person.nationality
m.05p57yc	Tommy Walker	m.06q1r	Scotland	people.person.nationality
m.0ngscd0	Alysson	m.015fr	Brazil	people.person.nationality
m.0sggp3j	Ibrahim Hassan	m.02k54	Egypt	people.person.nationality
m.04csts9	Tom Jones	m.02jx1	England	people.person.nationality
m.0crf679	Karl Sacco	m.04v3q	Malta	people.person.nationality
m.07sc1pc	Juan Carlos Touriño	m.06mkj	Spain	people.person.nationality
m.0dln50p	Vado	m.01p8s	Costa Rica	people.person.nationality
m.04yctzf	Vladimir Markov	m.0166b	Bosnia and Herzegovina	people.person.nationality
m.04f49dq	Yuri Saukh	m.06bnz	Russia	people.person.nationality
m.0czf81f	Carlos Castillo	m.06mzp	Switzerland	people.person.nationality
m.0h7q_b6	Erik Persson	m.0d0vqn	Sweden	people.person.nationality
m.0523yf1	James Brown	m.05qx1	Panama	people.person.nationality
m.0h7l9t1	Ivar Eriksson	m.0d0vqn	Sweden	people.person.nationality
m.0gw_0w4	Imanol Iriberri	m.0jgd	Argentina	people.person.nationality
m.02rq59f	Ryan Williams	m.02jx1	England	people.person.nationality
m.0h3sv0m	Rauan Sariyev	m.047lj	Kazakhstan	people.person.nationality
m.0hr2zrm	Max Christie	m.06q1r	Scotland	people.person.nationality
m.0806tfj	Mohammed Ibrahim	m.0697s	Qatar	people.person.nationality
m.0h7pxxp	Arne Linderholm	m.0d0vqn	Sweden	people.person.nationality
m.0cc6yx3	Savvas Moudouroglou	m.035qy	Greece	people.person.nationality
m.0h7m3lk	Mustafa Shehdeh	m.03__y	Jordan	people.person.nationality
m.0gj9hqq	José Silva	m.01ls2	Colombia	people.person.nationality
m.0274x7l	James Brown	m.05qx1	Panama	people.person.nationality
m.0263dzx	Francisco Hernández	m.06mkj	Spain	people.person.nationality
m.0dlpzzx	Ernst Reitermaier	m.0h7x	Austria	people.person.nationality
m.0hrcllf	Fali	m.06mkj	Spain	people.person.nationality
m.04zwh4t	Gastón Díaz	m.07twz	Uruguay	people.person.nationality
m.0ch2h0t	Ilkka Mäkelä	m.02vzc	Finland	people.person.nationality
m.0ch4j2r	Henock Abrahamsson	m.0d0vqn	Sweden	people.person.nationality
m.04jch2p	Aleksandr Ivanov	m.02kmm	Estonia	people.person.nationality
m.0h64mr9	Miguel Murillo	m.01ls2	Colombia	people.person.nationality
m.0hhtcpy	Jones Mwewa	m.088vb	Zambia	people.person.nationality
m.0fq38dg	Alfred Zulkowski	m.0345h	Germany	people.person.nationality
m.05q9mbw	Erik Almgren	m.0d0vqn	Sweden	people.person.nationality
m.0h54h11	Tonnie Cusell	m.03ryn	Indonesia	people.person.nationality
m.02w4myc	João Oliveira	m.05r4w	Portugal	people.person.nationality
m.0cc8szj	Shawky Gharib	m.02k54	Egypt	people.person.nationality
m.04lh7gh	Oleg Morozov	m.02kmm	Estonia	people.person.nationality
m.0qgk9t6	DeAndre Yedlin	m.09c7w0	United States of America	people.person.nationality
m.0h7m_bp	Olle Källgren	m.0d0vqn	Sweden	people.person.nationality
m.065zh5p	Neil Harlock	m.0ctw_b	New Zealand	people.person.nationality
m.0h528k2	Benjamin	m.0166b	Bosnia and Herzegovina	people.person.nationality
m.09gqcp5	Alex Smith	m.02jx1	England	people.person.nationality
m.07k9xms	Andreas Olsen	m.05b4w	Norway	people.person.nationality
m.0h3rmrc	Diego Peralta	m.0jgd	Argentina	people.person.nationality
m.076z0yz	Henrique	m.015fr	Brazil	people.person.nationality
m.09gh17p	Joe Taylor	m.02jx1	England	people.person.nationality
m.05znn5j	Ben Davies	m.02jx1	England	people.person.nationality
m.0bmjr5s	Alex Smith	m.02jx1	England	people.person.nationality
m.027dc9z	Godfrey Chitalu	m.088vb	Zambia	people.person.nationality
m.06pg1d	Peter Wilson	m.0d0vqn	Sweden	people.person.nationality
m.05zkjrm	John Clayton	m.06q1r	Scotland	people.person.nationality
m.0vsghhv	Adam Tse	m.03rt9	Ireland	people.person.nationality
m.03qc9vq	Tom Webb	m.02jx1	England	people.person.nationality
m.0dh8p5	Valentin Ivanov	m.02kmm	Estonia	people.person.nationality
m.0h7lnfc	Anas Al-Zboun	m.03__y	Jordan	people.person.nationality
m.040803v	Alex Ferguson	m.02jx1	England	people.person.nationality
m.0g5qsr1	Chris Beech	m.02jx1	England	people.person.nationality
m.04gvfty	Anatoli Zinchenko	m.06bnz	Russia	people.person.nationality
m.0g9xggv	José Ramos	m.0b90_r	Mexico	people.person.nationality
m.080989t	Samir Ibrahim	m.0j1z8	United Arab Emirates	people.person.nationality
m.07kjh05	Jack Harris	m.02jx1	England	people.person.nationality
m.05c0wmk	Guillermo Castro	m.06mkj	Spain	people.person.nationality
m.05f5byl	Pruden	m.03rjj	Italy	people.person.nationality
m.026zd9j	Nando	m.06mkj	Spain	people.person.nationality
m.04m_tbn	Chris Jones	m.0chghy	Australia	people.person.nationality
m.05p1_rc	Panicos Orphanides	m.01ppq	Cyprus	people.person.nationality
m.0pcthf1	Fabiano	m.015fr	Brazil	people.person.nationality
m.0pcthfg	Branco	m.015fr	Brazil	people.person.nationality
m.0gtvzql	Daniel Torre	m.01ls2	Colombia	people.person.nationality
m.0gfgmkj	Josh Borja	m.034tl	Guam	people.person.nationality
m.0ngscjn	Bruno	m.05r4w	Portugal	people.person.nationality
m.07k6txm	Nemanja Jankovic	m.077qn	Serbia	people.person.nationality
m.04ycwsw	James Brown	m.05qx1	Panama	people.person.nationality
m.0pz4mhm	Michael Seaton	m.03_r3	Jamaica	people.person.nationality
m.0h53n21	Dmitri Nikonov	m.06bnz	Russia	people.person.nationality
m.064kpcv	Tony Gervaise	m.06q1r	Scotland	people.person.nationality
m.05zz_vl	David Brown	m.03rt9	Ireland	people.person.nationality
m.0t52r6w	Maxim Tissot	m.0d060g	Canada	people.person.nationality
m.04q7z4y	N'Dinga Mbote	m.01rxw	Congo	people.person.nationality
m.05zmc0j	Xu Hong	m.0d05w3	China	people.person.nationality
m.0bmb083	John Paul	m.04v3q	Malta	people.person.nationality
m.0h51_65	Jorginho	m.05r4w	Portugal	people.person.nationality
m.04f0bct	Levon Ishtoyan	m.0jgx	Armenia	people.person.nationality
m.0drwvdr	Alyosha Abrahamyan	m.0jgx	Armenia	people.person.nationality
m.0hr4l6k	Marco Rapp	m.03rjj	Italy	people.person.nationality
m.03m7sw1	Pedro Delgado	m.05r4w	Portugal	people.person.nationality
m.05p4bjf	Alex Brown	m.02jx1	England	people.person.nationality
m.0hhq6b5	Jeremy Aldrich	m.09c7w0	United States of America	people.person.nationality
m.0ngrygm	Alex Santos	m.05r4w	Portugal	people.person.nationality
m.0ddbnnj	Antonio Méndez	m.06mkj	Spain	people.person.nationality
m.0dlqb5f	Johann Eigenstiller	m.0h7x	Austria	people.person.nationality
m.02z2jgc	Matthew Richards	m.0chghy	Australia	people.person.nationality
m.06w7b2m	Steve Panopoulos	m.0chghy	Australia	people.person.nationality
m.0hrd2vg	Jens Gustafsson	m.0d0vqn	Sweden	people.person.nationality
m.0gys7yq	Lucas Lazo	m.0jgd	Argentina	people.person.nationality
m.04jmvx7	Paul Price	m.0j5g9	Wales	people.person.nationality
m.0pcth6t	Reis	m.05r4w	Portugal	people.person.nationality
m.09gbls1	Tamás Horváth	m.07t21	Ukraine	people.person.nationality
m.0b6fy39	Silvester Goraseb	m.05bmq	Namibia	people.person.nationality
m.0r4kmnl	Michael Rutherford	m.0chghy	Australia	people.person.nationality
m.05zktfc	Dante Mircoli	m.0jgd	Argentina	people.person.nationality
m.0cc7wxt	Ettore Gandini	m.03rjj	Italy	people.person.nationality
m.0gvsdbx	Gilbert Fiamenyo	m.035dk	Ghana	people.person.nationality
m.0640kym	Urmas Liivamaa	m.02kmm	Estonia	people.person.nationality
m.0h7qv5p	Åke Andersson	m.0d0vqn	Sweden	people.person.nationality
m.0bwkgc5	Alemão	m.015fr	Brazil	people.person.nationality
m.0b6jpql	José dos Santos Lopes	m.015fr	Brazil	people.person.nationality
m.0hrhvf3	Nik Shahrul Azim	m.09pmkv	Malaysia	people.person.nationality
m.0fm5qx	Chrys	m.01ppq	Cyprus	people.person.nationality
m.06zsnwp	Opara	m.05cgv	Nigeria	people.person.nationality
m.0b6gn69	Argemiro	m.015fr	Brazil	people.person.nationality
m.0dd9x83	Poul Hansen	m.02w9s	Faroe Islands	people.person.nationality
m.09v9m45	Rudolf Raftl	m.0h7x	Austria	people.person.nationality
m.05pc4gy	Leon Vlemmings	m.059j2	Netherlands	people.person.nationality
m.02662tw	Guillermo Guardia	m.01p8s	Costa Rica	people.person.nationality
m.03ydwpf	Sulejman Mema	m.0jdx	Albania	people.person.nationality
m.0c3zgqm	Simone Pasticcio	m.03rjj	Italy	people.person.nationality
m.0bwhfmj	Alberto Vitoria	m.06mkj	Spain	people.person.nationality
m.0g9xc2b	Roger Feutmba	m.01nln	Cameroon	people.person.nationality
m.080bwlj	Aleksandr Tumasyan	m.0jgx	Armenia	people.person.nationality
m.04gtlxy	Mick Buckley	m.02jx1	England	people.person.nationality
m.05p1xy_	Salem Khamis	m.0j1z8	United Arab Emirates	people.person.nationality
m.0gjcspb	Ede Dunai	m.03gj2	Hungary	people.person.nationality
m.0dlq0x9	Friedrich Cejka	m.0h7x	Austria	people.person.nationality
m.026b5dq	David Lee	m.02jx1	England	people.person.nationality
m.04f19kq	Viktor Zvyagintsev	m.07t21	Ukraine	people.person.nationality
m.0bmjhkx	Harry Davies	m.04v3q	Malta	people.person.nationality
m.0h3sgwq	Mario González	m.06mkj	Spain	people.person.nationality
m.0c02ybj	Luciano Zecchini	m.03rjj	Italy	people.person.nationality
m.0hr6msh	Jé	m.07f5x	Togo	people.person.nationality
m.0ds2w41	Eugenio	m.0jgd	Argentina	people.person.nationality
m.0ds4lln	Bill	m.02jx1	England	people.person.nationality
m.0h7pnv1	Kurt Svanström	m.0d0vqn	Sweden	people.person.nationality
m.0hhrq9s	Abner Méndez	m.03h2c	Honduras	people.person.nationality
m.0g5ry83	Matthew Jones	m.02jx1	England	people.person.nationality
m.0dlqbfk	Karl Skerlan	m.0h7x	Austria	people.person.nationality
m.0g9ybr	Jermaine McSporran	m.02jx1	England	people.person.nationality
m.0h538zb	Tullio Grassi	m.06mzp	Switzerland	people.person.nationality
m.05b5_jl	Danzyl Bruwer	m.05bmq	Namibia	people.person.nationality
m.076wgsp	Caleb Francis	m.05b4w	Norway	people.person.nationality
m.0pcthdd	Dida	m.047lj	Kazakhstan	people.person.nationality
m.043kxyb	Peter Wilson	m.0d0vqn	Sweden	people.person.nationality
m.0ngscsc	Romário	m.015fr	Brazil	people.person.nationality
m.0h1f9vk	Erich Schanko	m.0345h	Germany	people.person.nationality
m.05hf82	Andy Watson	m.02jx1	England	people.person.nationality
m.0dfl7d	David Stroud	m.02jx1	England	people.person.nationality
m.064m9qv	Tommy Walker	m.06q1r	Scotland	people.person.nationality
m.09gmh4z	Mohamed Traoré	m.03676	Guinea	people.person.nationality
m.0ds1k_y	Nando	m.06mkj	Spain	people.person.nationality
m.06w64qh	Sandy Brown	m.06q1r	Scotland	people.person.nationality
m.09gnh_p	Joe Todd	m.05bcl	Northern Ireland	people.person.nationality
m.09yz0h	Greg Anderson	m.06q1r	Scotland	people.person.nationality
m.02r561w	Garry Brooke	m.02jx1	England	people.person.nationality
m.07k5sf2	Kieron Durkan	m.03rt9	Ireland	people.person.nationality
m.05t0q43	Ijah Anderson	m.02jx1	England	people.person.nationality
m.0gy1747	Luis Ruiz	m.06mkj	Spain	people.person.nationality
m.09k5g6f	Tommy Walker	m.06q1r	Scotland	people.person.nationality
m.04jf8q8	Jimmy Pearce	m.02jx1	England	people.person.nationality
m.05p57yc	Tommy Walker	m.06q1r	Scotland	people.person.nationality
m.0ngscd0	Alysson	m.015fr	Brazil	people.person.nationality
m.0crf679	Karl Sacco	m.04v3q	Malta	people.person.nationality
m.07sc1pc	Juan Carlos Touriño	m.06mkj	Spain	people.person.nationality
m.0czf81f	Carlos Castillo	m.06mzp	Switzerland	people.person.nationality
m.02rq59f	Ryan Williams	m.02jx1	England	people.person.nationality
m.0806tfj	Mohammed Ibrahim	m.0697s	Qatar	people.person.nationality
m.0263dzx	Francisco Hernández	m.06mkj	Spain	people.person.nationality
m.0hrcllf	Fali	m.06mkj	Spain	people.person.nationality
m.04zwh4t	Gastón Díaz	m.07twz	Uruguay	people.person.nationality
m.0hhtcpy	Jones Mwewa	m.088vb	Zambia	people.person.nationality
m.0h54h11	Tonnie Cusell	m.03ryn	Indonesia	people.person.nationality
m.0h528k2	Benjamin	m.0166b	Bosnia and Herzegovina	people.person.nationality
m.07k9xms	Andreas Olsen	m.05b4w	Norway	people.person.nationality
m.076z0yz	Henrique	m.015fr	Brazil	people.person.nationality
m.09gh17p	Joe Taylor	m.02jx1	England	people.person.nationality
m.027dc9z	Godfrey Chitalu	m.088vb	Zambia	people.person.nationality
m.03qc9vq	Tom Webb	m.02jx1	England	people.person.nationality
m.0dh8p5	Valentin Ivanov	m.02kmm	Estonia	people.person.nationality
m.07kjh05	Jack Harris	m.02jx1	England	people.person.nationality
m.05c0wmk	Guillermo Castro	m.06mkj	Spain	people.person.nationality
m.026zd9j	Nando	m.06mkj	Spain	people.person.nationality
m.0pcthf1	Fabiano	m.015fr	Brazil	people.person.nationality
m.0pcthfg	Branco	m.015fr	Brazil	people.person.nationality
m.0gtvzql	Daniel Torre	m.01ls2	Colombia	people.person.nationality
m.0ngscjn	Bruno	m.05r4w	Portugal	people.person.nationality
m.05zz_vl	David Brown	m.03rt9	Ireland	people.person.nationality
m.05zmc0j	Xu Hong	m.0d05w3	China	people.person.nationality
m.0bmb083	John Paul	m.04v3q	Malta	people.person.nationality
m.0h51_65	Jorginho	m.05r4w	Portugal	people.person.nationality
m.05p4bjf	Alex Brown	m.02jx1	England	people.person.nationality
m.0ngrygm	Alex Santos	m.05r4w	Portugal	people.person.nationality
m.0ddbnnj	Antonio Méndez	m.06mkj	Spain	people.person.nationality
m.04jmvx7	Paul Price	m.0j5g9	Wales	people.person.nationality
m.0cc7wxt	Ettore Gandini	m.03rjj	Italy	people.person.nationality
m.0fm5qx	Chrys	m.01ppq	Cyprus	people.person.nationality
m.03ydwpf	Sulejman Mema	m.0jdx	Albania	people.person.nationality
m.0bwhfmj	Alberto Vitoria	m.06mkj	Spain	people.person.nationality
m.04gtlxy	Mick Buckley	m.02jx1	England	people.person.nationality
m.0c02ybj	Luciano Zecchini	m.03rjj	Italy	people.person.nationality
m.0hr6msh	Jé	m.07f5x	Togo	people.person.nationality
m.0ds4lln	Bill	m.02jx1	England	people.person.nationality
m.0g9ybr	Jermaine McSporran	m.02jx1	England	people.person.nationality
m.0h7l0tt	Sven Jacobsson	m.0d0vqn	Sweden	people.person.nationality
m.0h97j5p	Mongkol Namnuad	m.07f1x	Thailand	people.person.nationality
m.0bbvh11	Claudio Merlo	m.03rjj	Italy	people.person.nationality
m.0b6hxyn	Ricardo Mannetti	m.05bmq	Namibia	people.person.nationality
m.0bmhs3k	Adama Traoré	m.04v09	Mali	people.person.nationality
m.05b5g98	Tsvetan Atanasov	m.015qh	Bulgaria	people.person.nationality
m.07s5v4_	Mehmet Al	m.01znc_	Turkey	people.person.nationality
m.0ks04p	Zé Roberto	m.015fr	Brazil	people.person.nationality
m.080ljj8	Omar Khalil	m.03__y	Jordan	people.person.nationality
m.065_28h	Jan de Jonge	m.059j2	Netherlands	people.person.nationality
m.04zzfbf	John Hodge	m.02jx1	England	people.person.nationality
m.0gtxxfx	James Rowe	m.02jx1	England	people.person.nationality
m.0fqrtt6	Chavdar Atanasov	m.015qh	Bulgaria	people.person.nationality
m.0b__4k0	Tamás Horváth	m.07t21	Ukraine	people.person.nationality
m.0gg98kw	Miguel Murillo	m.01ls2	Colombia	people.person.nationality
m.064rcwn	Peter Wilson	m.0d0vqn	Sweden	people.person.nationality
m.0sggp3j	Ibrahim Hassan	m.02k54	Egypt	people.person.nationality
m.04csts9	Tom Jones	m.02jx1	England	people.person.nationality
m.04yctzf	Vladimir Markov	m.0166b	Bosnia and Herzegovina	people.person.nationality
m.0h7q_b6	Erik Persson	m.0d0vqn	Sweden	people.person.nationality
m.0h7l9t1	Ivar Eriksson	m.0d0vqn	Sweden	people.person.nationality
m.0gw_0w4	Imanol Iriberri	m.0jgd	Argentina	people.person.nationality
m.0h3sv0m	Rauan Sariyev	m.047lj	Kazakhstan	people.person.nationality
m.0h7pxxp	Arne Linderholm	m.0d0vqn	Sweden	people.person.nationality
m.0cc6yx3	Savvas Moudouroglou	m.035qy	Greece	people.person.nationality
m.0gj9hqq	José Silva	m.01ls2	Colombia	people.person.nationality
m.0dlpzzx	Ernst Reitermaier	m.0h7x	Austria	people.person.nationality
m.0ch2h0t	Ilkka Mäkelä	m.02vzc	Finland	people.person.nationality
m.0ch4j2r	Henock Abrahamsson	m.0d0vqn	Sweden	people.person.nationality
m.04jch2p	Aleksandr Ivanov	m.02kmm	Estonia	people.person.nationality
m.0h64mr9	Miguel Murillo	m.01ls2	Colombia	people.person.nationality
m.0fq38dg	Alfred Zulkowski	m.0345h	Germany	people.person.nationality
m.05q9mbw	Erik Almgren	m.0d0vqn	Sweden	people.person.nationality
m.02w4myc	João Oliveira	m.05r4w	Portugal	people.person.nationality
m.04lh7gh	Oleg Morozov	m.02kmm	Estonia	people.person.nationality
m.0qgk9t6	DeAndre Yedlin	m.09c7w0	United States of America	people.person.nationality
m.0h7m_bp	Olle Källgren	m.0d0vqn	Sweden	people.person.nationality
m.0h528k2	Benjamin	m.06t8v	Slovenia	people.person.nationality
m.09gqcp5	Alex Smith	m.02jx1	England	people.person.nationality
m.07k9xms	Andreas Olsen	m.05b4w	Norway	people.person.nationality
m.0h3rmrc	Diego Peralta	m.0jgd	Argentina	people.person.nationality
m.05znn5j	Ben Davies	m.02jx1	England	people.person.nationality
m.0bmjr5s	Alex Smith	m.02jx1	England	people.person.nationality
m.06pg1d	Peter Wilson	m.0d0vqn	Sweden	people.person.nationality
m.0vsghhv	Adam Tse	m.03rt9	Ireland	people.person.nationality
m.040803v	Alex Ferguson	m.02jx1	England	people.person.nationality
m.0g5qsr1	Chris Beech	m.02jx1	England	people.person.nationality
m.0g9xggv	José Ramos	m.0b90_r	Mexico	people.person.nationality
m.05f5byl	Pruden	m.03rjj	Italy	people.person.nationality
m.04m_tbn	Chris Jones	m.0chghy	Australia	people.person.nationality
m.0pcthf1	Fabiano	m.015fr	Brazil	people.person.nationality
m.0pcthfg	Branco	m.0345h	Germany	people.person.nationality
m.0gfgmkj	Josh Borja	m.034tl	Guam	people.person.nationality
m.0ngscjn	Bruno	m.03rjj	Italy	people.person.nationality
m.07k6txm	Nemanja Jankovic	m.077qn	Serbia	people.person.nationality
m.0pz4mhm	Michael Seaton	m.03_r3	Jamaica	people.person.nationality
m.0h53n21	Dmitri Nikonov	m.06bnz	Russia	people.person.nationality
m.064kpcv	Tony Gervaise	m.06q1r	Scotland	people.person.nationality
m.0t52r6w	Maxim Tissot	m.0d060g	Canada	people.person.nationality
m.0h51_65	Jorginho	m.05r4w	Portugal	people.person.nationality
m.04f0bct	Levon Ishtoyan	m.0jgx	Armenia	people.person.nationality
m.0drwvdr	Alyosha Abrahamyan	m.0jgx	Armenia	people.person.nationality
m.03m7sw1	Pedro Delgado	m.05r4w	Portugal	people.person.nationality
m.0hhq6b5	Jeremy Aldrich	m.09c7w0	United States of America	people.person.nationality
m.0dlqb5f	Johann Eigenstiller	m.0h7x	Austria	people.person.nationality
m.02z2jgc	Matthew Richards	m.0chghy	Australia	people.person.nationality
m.06w7b2m	Steve Panopoulos	m.0chghy	Australia	people.person.nationality
m.0pcth6t	Reis	m.05r4w	Portugal	people.person.nationality
m.09gbls1	Tamás Horváth	m.07t21	Ukraine	people.person.nationality
m.0b6fy39	Silvester Goraseb	m.05bmq	Namibia	people.person.nationality
m.0r4kmnl	Michael Rutherford	m.0chghy	Australia	people.person.nationality
m.0640kym	Urmas Liivamaa	m.02kmm	Estonia	people.person.nationality
m.0h7qv5p	Åke Andersson	m.0d0vqn	Sweden	people.person.nationality
m.0bwkgc5	Alemão	m.015fr	Brazil	people.person.nationality
m.0b6jpql	José dos Santos Lopes	m.015fr	Brazil	people.person.nationality
m.0hrhvf3	Nik Shahrul Azim	m.09pmkv	Malaysia	people.person.nationality
m.0fm5qx	Chrys	m.035qy	Greece	people.person.nationality
m.0b6gn69	Argemiro	m.015fr	Brazil	people.person.nationality
m.09v9m45	Rudolf Raftl	m.0h7x	Austria	people.person.nationality
m.02662tw	Guillermo Guardia	m.01p8s	Costa Rica	people.person.nationality
m.0c3zgqm	Simone Pasticcio	m.03rjj	Italy	people.person.nationality
m.0g9xc2b	Roger Feutmba	m.01nln	Cameroon	people.person.nationality
m.05p1xy_	Salem Khamis	m.0j1z8	United Arab Emirates	people.person.nationality
m.0gjcspb	Ede Dunai	m.03gj2	Hungary	people.person.nationality
m.0dlq0x9	Friedrich Cejka	m.0h7x	Austria	people.person.nationality
m.026b5dq	David Lee	m.02jx1	England	people.person.nationality
m.0bmjhkx	Harry Davies	m.04v3q	Malta	people.person.nationality
m.0h3sgwq	Mario González	m.06mkj	Spain	people.person.nationality
m.0hr6msh	Jé	m.06mzp	Switzerland	people.person.nationality
m.0ds2w41	Eugenio	m.0jgd	Argentina	people.person.nationality
m.0ds4lln	Bill	m.06s9y	Samoa	people.person.nationality
m.0h7pnv1	Kurt Svanström	m.0d0vqn	Sweden	people.person.nationality
m.0hhrq9s	Abner Méndez	m.03h2c	Honduras	people.person.nationality
m.0dlqbfk	Karl Skerlan	m.0h7x	Austria	people.person.nationality
m.0h538zb	Tullio Grassi	m.06mzp	Switzerland	people.person.nationality
m.05b5_jl	Danzyl Bruwer	m.05bmq	Namibia	people.person.nationality
m.076wgsp	Caleb Francis	m.05b4w	Norway	people.person.nationality
m.0pcthdd	Dida	m.047lj	Kazakhstan	people.person.nationality
m.043kxyb	Peter Wilson	m.0d0vqn	Sweden	people.person.nationality
m.0h1f9vk	Erich Schanko	m.0345h	Germany	people.person.nationality
m.05hf82	Andy Watson	m.02jx1	England	people.person.nationality
m.0dfl7d	David Stroud	m.02jx1	England	people.person.nationality
m.04_0c2j	Ricci Greenwood	m.09c7w0	United States of America	people.person.nationality
m.03wfnkq	James Moore	m.02jx1	England	people.person.nationality
m.0gffd63	Joe Coyle	m.06q1r	Scotland	people.person.nationality
m.09v3ccz	Nikolay Radomirov	m.015qh	Bulgaria	people.person.nationality
m.0ds1k_y	Nando	m.05r4w	Portugal	people.person.nationality
m.04y7cjg	Francisco Mateo	m.06mkj	Spain	people.person.nationality
m.04cr8l_	Vladislav Lemish	m.06bnz	Russia	people.person.nationality
m.0hn8zz9	Jan Berg	m.05b4w	Norway	people.person.nationality
m.0h7n92_	James Smith	m.06q1r	Scotland	people.person.nationality
m.051z1f0	Joe Williams	m.02jx1	England	people.person.nationality
m.0h7lc4z	Haitham Al-Shboul	m.03__y	Jordan	people.person.nationality
m.080kls0	Michael Jones	m.06q1r	Scotland	people.person.nationality
m.0ngs9w0	Dudu	m.015fr	Brazil	people.person.nationality
m.0b7574t	John Cartledge	m.02jx1	England	people.person.nationality
m.04gw39p	Mark Francis	m.02jx1	England	people.person.nationality
m.065y4ln	Dan Jones	m.02jx1	England	people.person.nationality
m.0h7q770	Mohamed Akid	m.04wgh	Morocco	people.person.nationality
m.04n2596	Sean Roberts	m.06q1r	Scotland	people.person.nationality
m.0g9xdp_	James Moore	m.02jx1	England	people.person.nationality
m.05p5g2g	Pollawat Pinkong	m.07f1x	Thailand	people.person.nationality
m.07khhxf	Cato Holtet	m.05b4w	Norway	people.person.nationality
m.047qgyn	Dave Gwyther	m.0j5g9	Wales	people.person.nationality
m.0gty92x	Gilbert Koomson	m.035dk	Ghana	people.person.nationality
m.0hhsyt_	Robert Eshun	m.035dk	Ghana	people.person.nationality
m.0gfg6mm	Tommy Coyle	m.06q1r	Scotland	people.person.nationality
m.0b6lr00	Jamie Marks	m.06q1r	Scotland	people.person.nationality
m.0j3qc99	Ibrahim Abdulla	m.0j1z8	United Arab Emirates	people.person.nationality
m.05z_lwb	Nik Viljoen	m.0ctw_b	New Zealand	people.person.nationality
m.04jjcvs	Henrique da Silva	m.015fr	Brazil	people.person.nationality
m.0dlqk9z	Leopold Resch	m.0345h	Germany	people.person.nationality
m.0ch5fg7	Yang Yu	m.0d05w3	China	people.person.nationality
m.09v2wr0	Jack Connor	m.03rt9	Ireland	people.person.nationality
m.09v8typ	Predrag Erak	m.077qn	Serbia	people.person.nationality
m.05p54gj	George Davies	m.06s_2	Sierra Leone	people.person.nationality
m.0641jn2	Graham Marshall	m.0ctw_b	New Zealand	people.person.nationality
m.051vkkf	Aleksandar Georgiev	m.015qh	Bulgaria	people.person.nationality
m.0bmfc9p	Zola Kiniambi	m.01rxw	Congo	people.person.nationality
m.0hgq9xd	Sergey Gomonov	m.0163v	Belarus	people.person.nationality
m.0h7mwfk	Abdullah Abu Zema	m.03__y	Jordan	people.person.nationality
m.09v5ybs	Oleksandr Tomakh	m.07t21	Ukraine	people.person.nationality
m.06wbr2f	Kevin Moore	m.02jx1	England	people.person.nationality
m.04zy3h1	William Dunn	m.05cnr	Northern Mariana Islands	people.person.nationality
m.09gf73g	Alexandru Ene	m.06c1y	Romania	people.person.nationality
m.0sggp3j	Ibrahim Hassan	m.02k54	Egypt	people.person.nationality
m.05p9x43	James Smith	m.06q1r	Scotland	people.person.nationality
m.04gjlyn	Ali Karimi	m.03shp	Iran	people.person.nationality
m.03wfsg8	Osama Ali	m.0d05q4	Iraq	people.person.nationality
m.09gd82c	Kalu N'Goma	m.01rxw	Congo	people.person.nationality
m.0dln50p	Vado	m.01p8s	Costa Rica	people.person.nationality
m.09gd_5f	Kostadin Slaev	m.015qh	Bulgaria	people.person.nationality
m.09v9y47	Willie Bera	m.05qkp	Papua New Guinea	people.person.nationality
m.05p9hfh	Narat Munin-noppamart	m.07f1x	Thailand	people.person.nationality
m.04f49dq	Yuri Saukh	m.06bnz	Russia	people.person.nationality
m.0hr4x7b	Claudio Barragán	m.06mkj	Spain	people.person.nationality
m.03c76xz	Willie Campbell	m.06q1r	Scotland	people.person.nationality
m.0523yf1	James Brown	m.05qx1	Panama	people.person.nationality
m.05zt0bl	Viktor Havlicek	m.0h7x	Austria	people.person.nationality
m.0hhqy0d	Solaiman Solaiman	m.06vbd	Syria	people.person.nationality
m.0fpgbml	Páll Mohr Joensen	m.02w9s	Faroe Islands	people.person.nationality
m.02rq59f	Ryan Williams	m.06q1r	Scotland	people.person.nationality
